age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,y_no,y_yes
27, 1, 248402, 1, 13, 3, 1, 6, 5, 1, 0, 0, 40, 1, 0,1
65, 1, 111095, 4, 9, 1, 11, 3, 1, 2, 0, 0, 16, 1, 0,1
37, 3, 57424, 1, 13, 2, 4, 4, 1, 1, 0, 0, 60, 1, 0,1
39, 0, 157443, 11, 14, 1, 0, 1, 2, 1, 3464, 0, 40, 0, 0,1
24, 1, 278130, 4, 9, 3, 2, 2, 1, 2, 0, 0, 40, 1, 0,1
38, 1, 169469, 4, 9, 2, 4, 4, 1, 2, 0, 0, 80, 1, 0,1
48, 1, 146268, 1, 13, 1, 9, 3, 1, 2, 7688, 0, 40, 1, 1,0
21, 1, 153718, 2, 10, 3, 3, 4, 2, 1, 0, 0, 25, 1, 0,1
31, 1, 217460, 4, 9, 1, 11, 3, 1, 2, 0, 0, 45, 1, 1,0
55, 1, 238638, 4, 9, 1, 4, 3, 1, 2, 4386, 0, 40, 1, 1,0
24, 1, 303296, 2, 10, 1, 9, 1, 2, 1, 0, 0, 40, 26, 0,1
43, 1, 173321, 4, 9, 2, 9, 4, 1, 1, 0, 0, 40, 1, 0,1
26, 1, 193945, 6, 12, 3, 1, 4, 1, 2, 0, 0, 45, 1, 0,1
46, 1, 83082, 6, 12, 3, 6, 4, 1, 1, 0, 0, 33, 1, 0,1
35, 1, 193815, 6, 12, 1, 9, 3, 1, 2, 0, 0, 40, 1, 1,0
41, 3, 34987, 2, 10, 1, 10, 3, 1, 2, 0, 0, 54, 1, 1,0
26, 1, 59306, 1, 13, 3, 4, 4, 1, 2, 0, 0, 40, 1, 0,1
34, 1, 142897, 11, 14, 1, 5, 3, 2, 2, 7298, 0, 35, 28, 1,0
19, 0, 860348, 2, 10, 3, 0, 2, 5, 1, 0, 0, 25, 1, 0,1
36, 2, 205607, 1, 13, 2, 6, 4, 5, 1, 0, 0, 40, 1, 1,0
22, 1, 199698, 2, 10, 3, 4, 2, 1, 2, 0, 0, 15, 1, 0,1
24, 1, 191954, 2, 10, 3, 8, 4, 1, 2, 0, 0, 40, 1, 0,1
77, 2, 138714, 2, 10, 1, 4, 3, 1, 2, 0, 0, 40, 1, 0,1
22, 1, 399087, 15, 3, 1, 8, 5, 1, 1, 0, 0, 40, 21, 0,1
29, 1, 423158, 2, 10, 3, 1, 4, 1, 1, 0, 0, 40, 1, 0,1
62, 1, 159841, 4, 9, 5, 3, 4, 1, 1, 0, 0, 24, 1, 0,1
39, 2, 174308, 4, 9, 1, 5, 3, 1, 2, 0, 0, 40, 1, 0,1
43, 1, 50356, 2, 10, 1, 2, 3, 1, 2, 0, 1485, 50, 1, 0,1
35, 1, 186110, 4, 9, 2, 11, 4, 1, 2, 0, 0, 45, 1, 0,1
29, 1, 200381, 3, 7, 3, 5, 4, 1, 1, 0, 0, 40, 1, 0,1
76, 2, 174309, 11, 14, 1, 2, 3, 1, 2, 0, 0, 10, 1, 0,1
63, 2, 78383, 4, 9, 1, 10, 3, 1, 2, 0, 0, 45, 1, 0,1
23, 0, 211601, 7, 11, 3, 0, 2, 5, 1, 0, 0, 15, 1, 0,1
43, 1, 187728, 2, 10, 1, 6, 1, 1, 1, 0, 1887, 50, 1, 1,0
58, 2, 321171, 4, 9, 1, 7, 3, 1, 2, 0, 0, 40, 1, 0,1
66, 1, 127921, 4, 9, 3, 11, 4, 1, 2, 2050, 0, 55, 1, 0,1
41, 1, 206565, 2, 10, 3, 2, 4, 5, 2, 0, 0, 45, 1, 0,1
26, 1, 224563, 1, 13, 3, 9, 4, 1, 2, 0, 0, 40, 1, 0,1
47, 1, 178686, 7, 11, 3, 3, 4, 1, 2, 0, 0, 40, 1, 0,1
55, 5, 98545, 13, 6, 1, 9, 3, 1, 2, 0, 0, 40, 1, 0,1
53, 1, 242606, 4, 9, 1, 11, 3, 1, 2, 0, 0, 40, 1, 0,1
17, 1, 270942, 15, 3, 3, 3, 5, 1, 2, 0, 0, 48, 21, 0,1
30, 1, 94235, 4, 9, 3, 2, 5, 1, 2, 0, 0, 40, 1, 0,1
49, 1, 71195, 11, 14, 3, 6, 4, 1, 2, 0, 0, 60, 1, 0,1
19, 1, 104112, 4, 9, 3, 4, 6, 5, 2, 0, 0, 30, 29, 0,1
45, 1, 261192, 4, 9, 1, 3, 3, 5, 2, 0, 0, 40, 1, 0,1
26, 1, 94936, 6, 12, 3, 4, 4, 1, 2, 0, 0, 40, 1, 0,1
38, 1, 296478, 7, 11, 1, 2, 3, 1, 2, 7298, 0, 40, 1, 1,0
36, 6, 119272, 4, 9, 1, 13, 3, 1, 2, 7298, 0, 40, 1, 1,0
33, 1, 85043, 4, 9, 3, 10, 4, 1, 2, 0, 0, 20, 1, 0,1
22, 6, 293364, 2, 10, 3, 13, 2, 5, 1, 0, 0, 40, 1, 0,1
43, 2, 241895, 1, 13, 3, 4, 4, 1, 2, 0, 0, 42, 1, 0,1
67, 0, 36135, 3, 7, 1, 0, 3, 1, 2, 0, 0, 8, 1, 0,1
30, 0, 151989, 7, 11, 2, 0, 6, 1, 1, 0, 0, 40, 1, 0,1
56, 1, 101128, 6, 12, 6, 3, 4, 1, 2, 0, 0, 25, 14, 0,1
31, 1, 156464, 1, 13, 3, 6, 2, 1, 2, 0, 0, 25, 1, 0,1
33, 1, 117963, 1, 13, 1, 5, 3, 1, 2, 0, 0, 40, 1, 1,0
26, 1, 192262, 4, 9, 1, 3, 3, 1, 2, 0, 0, 40, 1, 0,1
33, 1, 111363, 1, 13, 1, 5, 3, 1, 2, 0, 0, 40, 1, 1,0
46, 5, 329752, 3, 7, 1, 11, 3, 1, 2, 0, 0, 30, 1, 0,1
59, 0, 372020, 1, 13, 1, 0, 3, 1, 2, 0, 0, 40, 1, 1,0
38, 4, 95432, 4, 9, 1, 9, 3, 1, 2, 0, 0, 40, 1, 1,0
65, 1, 161400, 3, 7, 5, 3, 6, 4, 2, 0, 0, 40, 1, 0,1
40, 1, 96129, 7, 11, 1, 1, 3, 1, 2, 0, 0, 40, 1, 1,0
42, 1, 111949, 4, 9, 1, 9, 1, 1, 1, 0, 0, 35, 1, 0,1
26, 2, 117125, 8, 5, 1, 2, 3, 1, 2, 0, 0, 40, 22, 0,1
36, 1, 348022, 13, 6, 1, 3, 1, 1, 1, 0, 0, 24, 1, 0,1
62, 1, 270092, 11, 14, 1, 6, 3, 1, 2, 0, 0, 40, 1, 1,0
43, 1, 180609, 1, 13, 1, 11, 3, 1, 2, 0, 0, 45, 1, 0,1
43, 1, 174575, 1, 13, 2, 5, 4, 1, 2, 0, 1564, 45, 1, 1,0
22, 1, 410439, 4, 9, 6, 4, 4, 1, 2, 0, 0, 55, 1, 0,1
28, 1, 92262, 4, 9, 1, 2, 3, 1, 2, 0, 0, 40, 1, 0,1
56, 2, 183081, 2, 10, 1, 4, 3, 1, 2, 0, 0, 45, 1, 0,1
22, 1, 362589, 6, 12, 3, 4, 4, 1, 1, 0, 0, 15, 1, 0,1
57, 1, 212448, 1, 13, 2, 5, 4, 1, 1, 0, 0, 45, 1, 1,0
39, 1, 481060, 4, 9, 2, 4, 6, 1, 1, 0, 0, 40, 1, 0,1
26, 4, 185885, 2, 10, 3, 9, 6, 1, 1, 0, 0, 15, 1, 0,1
17, 1, 89821, 3, 7, 3, 3, 2, 1, 2, 0, 0, 10, 1, 0,1
40, 6, 184018, 7, 11, 1, 8, 3, 1, 2, 0, 0, 38, 1, 1,0
45, 1, 256649, 4, 9, 1, 8, 3, 5, 2, 0, 0, 40, 1, 0,1
44, 1, 160323, 4, 9, 3, 2, 4, 5, 2, 0, 0, 40, 1, 0,1
20, 5, 350845, 2, 10, 3, 9, 2, 1, 1, 0, 0, 10, 1, 0,1
33, 1, 267404, 4, 9, 1, 2, 1, 1, 1, 0, 0, 40, 1, 0,1
23, 1, 35633, 2, 10, 3, 4, 4, 1, 2, 0, 0, 40, 1, 0,1
46, 2, 80914, 11, 14, 2, 5, 4, 1, 2, 0, 0, 30, 1, 0,1
38, 1, 172927, 4, 9, 1, 4, 3, 1, 2, 0, 0, 50, 1, 0,1
54, 1, 174319, 4, 9, 2, 11, 4, 1, 2, 0, 0, 40, 1, 0,1
46, 1, 214955, 15, 3, 2, 2, 4, 1, 1, 0, 2339, 45, 1, 0,1
25, 1, 344991, 2, 10, 1, 2, 3, 1, 2, 0, 0, 40, 1, 0,1
46, 1, 108699, 2, 10, 2, 4, 4, 1, 1, 0, 0, 40, 1, 0,1
36, 5, 117312, 2, 10, 1, 11, 1, 1, 1, 0, 0, 40, 1, 0,1
23, 1, 396099, 4, 9, 3, 3, 4, 1, 1, 0, 0, 25, 1, 0,1
29, 1, 134152, 4, 9, 4, 8, 4, 1, 2, 0, 0, 40, 1, 0,1
44, 1, 162028, 2, 10, 1, 9, 1, 1, 1, 0, 2415, 6, 1, 1,0
19, 1, 25429, 2, 10, 3, 9, 2, 1, 1, 0, 0, 16, 1, 0,1
19, 1, 232392, 4, 9, 3, 3, 5, 1, 1, 0, 0, 40, 1, 0,1
35, 1, 220098, 4, 9, 1, 3, 1, 1, 1, 0, 0, 40, 1, 1,0
27, 1, 301302, 1, 13, 3, 2, 4, 1, 2, 0, 0, 50, 1, 0,1
46, 2, 277946, 6, 12, 4, 2, 4, 1, 2, 0, 0, 40, 1, 0,1
34, 6, 98101, 1, 13, 1, 5, 3, 1, 2, 7688, 0, 45, 0, 1,0
34, 1, 196164, 4, 9, 3, 3, 4, 1, 1, 0, 0, 35, 1, 0,1
44, 1, 115562, 2, 10, 1, 1, 3, 1, 2, 0, 0, 40, 1, 0,1
45, 1, 96975, 2, 10, 2, 7, 6, 1, 1, 0, 0, 40, 1, 0,1
20, 0, 137300, 4, 9, 3, 0, 5, 1, 1, 0, 0, 35, 1, 0,1
25, 1, 86872, 1, 13, 1, 5, 3, 1, 2, 0, 0, 55, 1, 1,0
52, 3, 132178, 1, 13, 1, 5, 3, 1, 2, 0, 0, 50, 1, 1,0
20, 1, 416103, 2, 10, 3, 7, 2, 1, 2, 0, 0, 40, 1, 0,1
28, 1, 108574, 2, 10, 3, 3, 4, 1, 1, 0, 0, 40, 1, 0,1
50, 6, 288353, 1, 13, 1, 13, 3, 1, 2, 0, 0, 40, 1, 1,0
34, 1, 227689, 7, 11, 2, 1, 4, 1, 1, 0, 0, 64, 1, 0,1
28, 1, 166481, 9, 4, 1, 7, 3, 4, 2, 0, 2179, 40, 4, 0,1
41, 1, 445382, 11, 14, 1, 5, 3, 1, 2, 0, 1977, 65, 1, 1,0
28, 1, 110145, 4, 9, 1, 9, 3, 1, 2, 0, 0, 40, 1, 0,1
46, 2, 317253, 4, 9, 1, 2, 3, 1, 2, 0, 0, 25, 1, 0,1
28, 0, 123147, 2, 10, 1, 0, 1, 1, 1, 0, 1887, 40, 1, 1,0
32, 1, 364657, 2, 10, 1, 5, 3, 1, 2, 0, 0, 50, 1, 0,1
41, 5, 42346, 2, 10, 2, 3, 4, 5, 1, 0, 0, 24, 1, 0,1
24, 1, 241951, 4, 9, 3, 7, 6, 5, 1, 0, 0, 40, 1, 0,1
33, 1, 118500, 2, 10, 2, 5, 6, 1, 1, 0, 0, 40, 1, 0,1
46, 1, 188386, 14, 16, 1, 5, 3, 1, 2, 15024, 0, 60, 1, 1,0
31, 6, 1033222, 2, 10, 1, 8, 3, 1, 2, 0, 0, 40, 1, 0,1
35, 1, 92440, 10, 8, 2, 2, 4, 1, 2, 0, 0, 50, 1, 1,0
52, 1, 190762, 12, 2, 1, 8, 3, 1, 2, 0, 0, 40, 21, 0,1
30, 1, 426017, 3, 7, 3, 3, 2, 1, 1, 0, 0, 19, 1, 0,1
34, 5, 243867, 3, 7, 4, 8, 4, 5, 2, 0, 0, 40, 1, 0,1
34, 6, 240283, 4, 9, 2, 11, 6, 1, 1, 0, 0, 40, 1, 0,1
20, 1, 61777, 2, 10, 1, 4, 3, 1, 2, 0, 0, 30, 1, 0,1
17, 1, 175024, 3, 7, 3, 7, 2, 1, 2, 2176, 0, 18, 1, 0,1
32, 6, 92003, 1, 13, 1, 5, 1, 1, 1, 0, 0, 40, 1, 1,0
29, 1, 188401, 4, 9, 2, 10, 4, 1, 2, 0, 0, 40, 1, 0,1
33, 1, 228528, 13, 6, 3, 2, 6, 1, 1, 0, 0, 35, 1, 0,1
25, 1, 133373, 4, 9, 1, 11, 3, 1, 2, 0, 0, 60, 1, 0,1
36, 4, 255191, 11, 14, 3, 6, 4, 1, 2, 0, 1408, 40, 1, 0,1
23, 1, 204653, 4, 9, 3, 7, 4, 1, 2, 0, 0, 72, 25, 0,1
63, 3, 222289, 4, 9, 1, 5, 3, 1, 2, 0, 0, 40, 1, 1,0
47, 5, 287480, 11, 14, 1, 6, 3, 1, 2, 0, 0, 40, 1, 0,1
80, 0, 107762, 4, 9, 5, 0, 4, 1, 2, 0, 0, 24, 1, 0,1
17, 0, 202521, 3, 7, 3, 0, 2, 1, 2, 0, 0, 40, 1, 0,1
40, 2, 204116, 1, 13, 6, 6, 4, 1, 1, 2174, 0, 40, 1, 0,1
30, 1, 29662, 6, 12, 1, 3, 1, 1, 1, 0, 0, 25, 1, 1,0
27, 1, 116358, 2, 10, 3, 2, 2, 2, 2, 0, 1980, 40, 16, 0,1
33, 1, 208405, 11, 14, 1, 6, 3, 1, 2, 0, 0, 50, 1, 1,0
34, 5, 284843, 4, 9, 3, 10, 4, 5, 2, 594, 0, 60, 1, 0,1
34, 5, 117018, 2, 10, 3, 13, 4, 1, 1, 0, 0, 40, 1, 0,1
23, 1, 81281, 2, 10, 1, 9, 3, 1, 2, 0, 0, 40, 1, 0,1
42, 5, 340148, 2, 10, 1, 9, 1, 1, 1, 0, 0, 40, 1, 0,1
29, 1, 363425, 1, 13, 3, 6, 4, 1, 2, 0, 0, 40, 1, 0,1
45, 1, 45857, 4, 9, 2, 9, 4, 1, 1, 0, 0, 28, 1, 0,1
24, 4, 191073, 4, 9, 3, 14, 2, 1, 2, 0, 0, 40, 1, 0,1
44, 1, 116632, 2, 10, 1, 6, 3, 1, 2, 0, 0, 40, 1, 1,0
27, 1, 405855, 8, 5, 3, 2, 5, 1, 2, 0, 0, 40, 21, 0,1
20, 1, 298227, 2, 10, 3, 4, 4, 1, 2, 0, 0, 35, 1, 0,1
44, 1, 290521, 4, 9, 5, 5, 6, 5, 1, 0, 0, 40, 1, 0,1
51, 1, 56915, 4, 9, 1, 2, 3, 3, 2, 0, 0, 40, 1, 0,1
20, 1, 146538, 4, 9, 1, 8, 3, 1, 2, 0, 0, 40, 1, 0,1
17, 0, 258872, 3, 7, 3, 0, 2, 1, 1, 0, 0, 5, 1, 0,1
19, 1, 206399, 4, 9, 3, 8, 2, 5, 1, 0, 0, 40, 1, 0,1
45, 3, 197332, 2, 10, 1, 2, 3, 1, 2, 0, 0, 55, 1, 1,0
60, 1, 245062, 4, 9, 1, 2, 3, 1, 2, 0, 0, 40, 1, 1,0
42, 1, 197583, 6, 12, 1, 5, 3, 5, 2, 0, 0, 40, 0, 1,0
44, 2, 234885, 4, 9, 1, 4, 1, 1, 1, 0, 0, 40, 1, 1,0
40, 1, 72887, 7, 11, 1, 8, 3, 2, 2, 0, 0, 40, 1, 1,0
30, 1, 180374, 4, 9, 1, 5, 1, 1, 1, 0, 0, 40, 1, 0,1
38, 1, 351299, 2, 10, 1, 11, 3, 5, 2, 0, 0, 50, 1, 0,1
23, 1, 54012, 4, 9, 1, 11, 3, 1, 2, 0, 0, 60, 1, 0,1
32, 0, 115745, 2, 10, 1, 0, 3, 1, 2, 0, 0, 40, 1, 0,1
44, 1, 116632, 6, 12, 3, 10, 2, 1, 2, 0, 0, 40, 1, 0,1
54, 5, 288825, 4, 9, 1, 11, 3, 5, 2, 0, 0, 40, 1, 0,1
32, 1, 132601, 1, 13, 1, 6, 3, 1, 2, 0, 0, 50, 1, 0,1
50, 1, 193374, 12, 2, 6, 2, 6, 1, 2, 0, 0, 40, 1, 0,1
24, 1, 170070, 1, 13, 3, 1, 4, 1, 1, 0, 0, 20, 1, 0,1
37, 1, 126708, 4, 9, 1, 9, 1, 1, 1, 0, 0, 60, 1, 0,1
52, 1, 35598, 4, 9, 2, 11, 6, 1, 2, 0, 0, 40, 1, 0,1
38, 1, 33983, 2, 10, 1, 11, 3, 1, 2, 0, 0, 40, 1, 0,1
49, 1, 192776, 11, 14, 1, 5, 3, 1, 2, 0, 1977, 45, 1, 1,0
30, 1, 118551, 1, 13, 1, 1, 1, 1, 1, 0, 0, 16, 1, 1,0
60, 1, 201965, 2, 10, 3, 6, 6, 1, 2, 0, 0, 40, 1, 1,0
22, 0, 139883, 2, 10, 3, 0, 2, 1, 2, 0, 0, 40, 1, 0,1
35, 1, 285020, 4, 9, 3, 2, 4, 1, 2, 0, 0, 40, 1, 0,1
30, 1, 303990, 4, 9, 3, 11, 4, 1, 2, 0, 0, 60, 1, 0,1
67, 1, 49401, 7, 11, 2, 3, 4, 1, 1, 0, 0, 24, 1, 0,1
46, 1, 279196, 1, 13, 3, 2, 4, 1, 1, 0, 0, 40, 1, 0,1
17, 1, 211870, 8, 5, 3, 3, 4, 1, 2, 0, 0, 6, 1, 0,1
22, 1, 281432, 2, 10, 3, 7, 2, 1, 2, 0, 0, 30, 1, 0,1
27, 1, 161155, 13, 6, 3, 3, 4, 1, 2, 0, 0, 40, 1, 0,1
23, 1, 197904, 4, 9, 3, 3, 6, 1, 1, 0, 0, 35, 1, 0,1
33, 1, 111746, 6, 12, 1, 2, 3, 1, 2, 0, 0, 45, 22, 0,1
43, 2, 170721, 2, 10, 1, 2, 3, 1, 2, 0, 0, 20, 1, 0,1
28, 6, 70100, 1, 13, 3, 6, 4, 1, 2, 0, 0, 20, 1, 0,1
41, 1, 193626, 4, 9, 6, 2, 6, 1, 1, 0, 0, 40, 1, 0,1
52, 0, 271749, 10, 8, 3, 0, 5, 5, 2, 594, 0, 40, 1, 0,1
25, 1, 189775, 2, 10, 6, 9, 2, 5, 1, 0, 0, 20, 1, 0,1
63, 0, 401531, 12, 2, 1, 0, 3, 1, 2, 0, 0, 35, 1, 0,1
59, 5, 286967, 4, 9, 1, 11, 3, 1, 2, 0, 0, 45, 1, 0,1
45, 5, 164427, 1, 13, 2, 6, 6, 1, 1, 0, 0, 40, 1, 0,1
38, 1, 91039, 1, 13, 1, 4, 3, 1, 2, 15024, 0, 60, 1, 1,0
40, 1, 347934, 4, 9, 3, 3, 4, 1, 1, 0, 0, 35, 1, 0,1
46, 4, 371373, 4, 9, 2, 9, 4, 1, 2, 0, 0, 40, 1, 0,1
35, 1, 32220, 6, 12, 3, 5, 4, 1, 1, 0, 0, 60, 1, 0,1
34, 1, 187251, 4, 9, 2, 6, 6, 1, 1, 0, 0, 25, 1, 0,1
33, 1, 178107, 1, 13, 3, 2, 2, 1, 2, 0, 0, 20, 1, 0,1
41, 1, 343121, 4, 9, 2, 9, 6, 1, 1, 0, 0, 36, 1, 0,1
20, 1, 262749, 2, 10, 3, 8, 2, 1, 2, 0, 0, 40, 1, 0,1
23, 1, 403107, 15, 3, 3, 3, 2, 1, 2, 0, 0, 40, 37, 0,1
26, 1, 64293, 2, 10, 3, 6, 4, 1, 1, 0, 0, 35, 1, 0,1
72, 0, 303588, 4, 9, 1, 0, 3, 1, 2, 0, 0, 20, 1, 0,1
23, 5, 324960, 4, 9, 3, 10, 4, 1, 2, 0, 0, 40, 18, 0,1
62, 5, 114060, 4, 9, 1, 11, 3, 1, 2, 0, 0, 40, 1, 0,1
52, 1, 48925, 2, 10, 1, 9, 3, 1, 2, 0, 0, 40, 1, 0,1
58, 1, 180980, 2, 10, 2, 3, 6, 1, 1, 0, 0, 42, 24, 0,1
25, 1, 181054, 1, 13, 3, 4, 4, 1, 1, 0, 0, 40, 1, 0,1
24, 1, 388093, 1, 13, 3, 5, 4, 5, 2, 0, 0, 40, 1, 0,1
19, 1, 249609, 2, 10, 3, 13, 2, 1, 2, 0, 0, 8, 1, 0,1
43, 1, 112131, 2, 10, 1, 5, 3, 1, 2, 0, 0, 40, 1, 0,1
47, 5, 543162, 4, 9, 4, 9, 6, 5, 1, 0, 0, 40, 1, 0,1
39, 1, 91996, 4, 9, 2, 3, 6, 1, 1, 0, 0, 40, 1, 0,1
49, 1, 141944, 7, 11, 6, 7, 6, 1, 2, 0, 1380, 42, 1, 0,1
53, 0, 251804, 15, 3, 5, 0, 6, 5, 1, 0, 0, 30, 1, 0,1
32, 1, 37070, 7, 11, 3, 2, 4, 1, 2, 0, 0, 45, 1, 0,1
34, 1, 337587, 2, 10, 1, 6, 3, 1, 2, 0, 0, 50, 1, 1,0
28, 1, 189346, 4, 9, 2, 2, 4, 1, 2, 0, 0, 45, 1, 0,1
57, 0, 222216, 7, 11, 5, 0, 6, 1, 1, 0, 0, 38, 1, 0,1
25, 1, 267044, 2, 10, 3, 9, 4, 3, 1, 0, 0, 20, 1, 0,1
20, 0, 214635, 2, 10, 3, 0, 2, 1, 2, 0, 0, 24, 1, 0,1
21, 0, 204226, 2, 10, 3, 0, 6, 1, 1, 0, 0, 35, 1, 0,1
34, 1, 108116, 1, 13, 1, 6, 3, 1, 2, 0, 0, 50, 1, 1,0
38, 3, 99146, 1, 13, 1, 5, 3, 1, 2, 15024, 0, 80, 1, 1,0
50, 1, 196232, 4, 9, 1, 5, 3, 1, 2, 7688, 0, 50, 1, 1,0
24, 5, 248344, 2, 10, 2, 7, 4, 5, 2, 0, 0, 50, 1, 0,1
37, 5, 186035, 2, 10, 1, 1, 3, 1, 2, 0, 0, 45, 1, 1,0
44, 1, 177905, 2, 10, 2, 8, 6, 1, 2, 0, 0, 58, 1, 1,0
28, 1, 85812, 2, 10, 1, 4, 1, 1, 1, 0, 0, 40, 1, 0,1
42, 1, 221172, 1, 13, 1, 5, 3, 1, 2, 0, 0, 40, 1, 1,0
74, 1, 99183, 2, 10, 2, 9, 4, 1, 1, 0, 0, 9, 1, 0,1
38, 2, 190387, 4, 9, 1, 2, 3, 1, 2, 0, 0, 50, 1, 0,1
44, 2, 202692, 11, 14, 1, 6, 3, 1, 2, 0, 0, 40, 1, 0,1
44, 1, 109339, 3, 7, 2, 8, 6, 4, 1, 0, 0, 46, 4, 0,1
26, 1, 108658, 4, 9, 3, 8, 4, 1, 2, 0, 0, 40, 1, 0,1
36, 1, 197202, 4, 9, 1, 3, 3, 5, 2, 0, 0, 40, 1, 0,1
41, 1, 101739, 6, 12, 1, 5, 1, 1, 1, 0, 0, 50, 1, 1,0
67, 1, 231559, 5, 15, 1, 6, 3, 1, 2, 20051, 0, 48, 1, 1,0
39, 5, 207853, 10, 8, 1, 1, 3, 1, 2, 0, 0, 50, 1, 0,1
57, 1, 190942, 12, 2, 5, 12, 4, 5, 1, 0, 0, 30, 1, 0,1
29, 1, 102345, 7, 11, 4, 2, 4, 1, 2, 0, 0, 40, 1, 0,1
31, 3, 41493, 1, 13, 3, 10, 4, 1, 1, 0, 0, 45, 1, 0,1
34, 0, 190027, 4, 9, 3, 0, 6, 5, 1, 0, 0, 40, 1, 0,1
44, 1, 210525, 2, 10, 1, 11, 3, 1, 2, 0, 0, 40, 1, 0,1
29, 1, 133937, 14, 16, 3, 6, 2, 1, 2, 0, 0, 40, 1, 0,1
30, 1, 237903, 2, 10, 3, 7, 6, 1, 1, 0, 0, 40, 1, 0,1
27, 1, 163862, 4, 9, 3, 11, 4, 1, 2, 0, 0, 40, 1, 0,1
27, 1, 201872, 2, 10, 1, 4, 3, 1, 2, 0, 0, 50, 1, 0,1
32, 1, 84179, 4, 9, 3, 7, 4, 1, 1, 0, 0, 45, 1, 0,1
58, 1, 51662, 13, 6, 1, 3, 1, 1, 1, 0, 0, 8, 1, 0,1
35, 5, 233327, 2, 10, 1, 13, 3, 1, 2, 0, 0, 40, 1, 0,1
21, 1, 259510, 4, 9, 3, 7, 2, 1, 2, 0, 0, 36, 1, 0,1
28, 1, 184831, 2, 10, 3, 2, 6, 1, 2, 0, 0, 40, 1, 0,1
46, 2, 245724, 2, 10, 2, 5, 4, 1, 2, 0, 0, 50, 1, 0,1
36, 2, 27053, 4, 9, 4, 3, 6, 1, 1, 0, 0, 40, 1, 0,1
72, 1, 205343, 3, 7, 5, 9, 6, 1, 1, 0, 0, 40, 1, 0,1
35, 1, 229328, 4, 9, 1, 8, 1, 5, 1, 0, 0, 40, 1, 0,1
33, 4, 319560, 7, 11, 2, 2, 6, 5, 1, 0, 0, 40, 1, 1,0
69, 1, 136218, 3, 7, 3, 8, 4, 1, 1, 0, 0, 40, 1, 0,1
35, 1, 54576, 4, 9, 1, 8, 3, 1, 2, 0, 0, 40, 1, 0,1
31, 1, 323069, 4, 9, 4, 9, 6, 1, 1, 0, 0, 20, 0, 0,1
34, 1, 148291, 4, 9, 1, 1, 1, 1, 1, 0, 0, 32, 1, 0,1
30, 1, 152453, 3, 7, 1, 3, 3, 1, 2, 0, 0, 40, 21, 0,1
28, 1, 114053, 1, 13, 3, 11, 4, 1, 2, 0, 0, 55, 1, 0,1
54, 1, 212960, 1, 13, 1, 4, 3, 1, 2, 0, 0, 35, 1, 1,0
47, 1, 264052, 2, 10, 1, 6, 3, 1, 2, 0, 0, 50, 1, 1,0
24, 1, 82804, 4, 9, 3, 7, 6, 5, 1, 0, 0, 40, 1, 0,1
52, 2, 334273, 1, 13, 1, 6, 3, 1, 2, 0, 0, 60, 1, 1,0
20, 1, 27337, 4, 9, 3, 7, 2, 3, 2, 0, 0, 48, 1, 0,1
43, 3, 188436, 11, 14, 1, 5, 3, 1, 2, 5013, 0, 45, 1, 0,1
45, 1, 433665, 9, 4, 4, 3, 6, 1, 1, 0, 0, 40, 21, 0,1
29, 2, 110663, 4, 9, 4, 2, 4, 1, 2, 0, 0, 35, 1, 0,1
47, 1, 87490, 11, 14, 2, 5, 6, 1, 2, 0, 0, 42, 1, 0,1
24, 1, 354351, 4, 9, 3, 2, 2, 1, 2, 0, 0, 40, 1, 0,1
51, 1, 95469, 4, 9, 1, 6, 3, 1, 2, 0, 0, 40, 1, 0,1
17, 1, 242718, 3, 7, 3, 4, 2, 1, 2, 0, 0, 12, 1, 0,1
37, 1, 22463, 7, 11, 1, 2, 3, 1, 2, 0, 1977, 40, 1, 1,0
27, 1, 158156, 14, 16, 3, 6, 4, 1, 1, 0, 0, 70, 1, 0,1
29, 1, 350162, 1, 13, 1, 5, 1, 1, 2, 0, 0, 40, 1, 1,0
18, 0, 165532, 10, 8, 3, 0, 2, 1, 2, 0, 0, 25, 1, 0,1
36, 2, 28738, 6, 12, 2, 4, 6, 1, 1, 0, 0, 35, 1, 0,1
58, 5, 283635, 1, 13, 3, 6, 4, 1, 1, 0, 0, 40, 1, 0,1
26, 2, 86646, 2, 10, 1, 2, 3, 1, 2, 0, 0, 45, 1, 0,1
65, 0, 195733, 2, 10, 1, 0, 3, 1, 2, 0, 0, 30, 1, 1,0
57, 1, 69884, 4, 9, 1, 4, 3, 1, 2, 0, 0, 40, 1, 1,0
59, 1, 199713, 4, 9, 1, 2, 3, 1, 2, 0, 0, 40, 1, 0,1
27, 1, 181659, 4, 9, 1, 8, 3, 1, 2, 0, 0, 40, 1, 0,1
31, 2, 340939, 1, 13, 3, 1, 4, 1, 2, 0, 0, 40, 1, 0,1
21, 1, 197747, 2, 10, 3, 4, 2, 1, 1, 0, 0, 24, 1, 0,1
29, 1, 34292, 2, 10, 3, 9, 4, 1, 2, 0, 0, 60, 1, 0,1
18, 1, 156764, 3, 7, 3, 3, 2, 1, 2, 0, 0, 40, 1, 0,1
52, 1, 25826, 13, 6, 1, 2, 3, 1, 2, 0, 1887, 47, 1, 1,0
